dur,spkts,dpkts,sbytes,dbytes,rate,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports,attack_cat,label
0.013779,44,46,2766,24004,6459.104257,1569925.25,13634080.0,7,16,0.312488,0.291933,0.0,17.718634,255,3169932380,3172141105,255,0.000799,0.000638,0.000161,63,522,0,0,7,0,6,1,1,3,0,0,0,6,15,0,Normal,0
1.19292,14,18,1684,10168,25.986655,10488.54981,64406.66797,3,4,91.732923,70.138885,9398.286755,8229.224762,255,4194665080,2050420756,255,0.000726,0.000555,0.000171,120,565,1,3924,3,0,9,1,1,1,0,0,1,2,2,0,Normal,0
8e-06,2,0,200,0,125000.0003,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,2,3,3,3,4,0,0,0,18,4,0,Exploits,1
0.001151,2,2,130,162,2606.429117,451781.0625,562988.6875,0,0,0.01,0.008,0.0,0.0,0,0,0,0,0.0,0.0,0.0,65,81,0,0,8,0,7,3,2,2,0,0,0,5,6,0,Normal,0
0.663844,10,8,564,354,25.608426,6121.92041,3735.817627,2,1,73.760444,87.52443,5551.275568,137.155687,255,702207080,139785921,255,0.104112,0.038465,0.065647,56,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
0.622109,10,6,2530,268,24.11153,29281.04297,2880.52417,2,1,62.370222,113.607203,3453.321401,161.396344,255,2376215285,3919768482,255,0.141386,0.05407,0.087316,253,45,0,0,7,1,2,2,1,6,0,0,0,2,6,0,Fuzzers,1
0.001783,4,4,512,304,3925.967567,1722938.875,1022995.0,0,0,0.450667,0.238667,0.628854,0.329753,0,0,0,0,0.0,0.0,0.0,128,76,0,0,7,0,4,1,1,3,0,0,0,3,5,0,Normal,0
7e-06,2,0,1064,0,142857.1409,608000000.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,532,0,0,0,32,2,10,10,1,32,0,0,0,10,32,0,Normal,0
0.824121,20,28,950,13970,57.03046,8765.703125,130776.9141,7,12,43.374791,30.111443,2054.49126,1704.129171,255,3458156221,3483147667,255,0.056177,0.010392,0.045785,48,499,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Exploits,1
0.12427,4,4,568,304,56.328961,27424.15625,14677.71777,0,0,36.334,23.972,51.36848,33.893043,0,0,0,0,0.0,0.0,0.0,142,76,0,0,3,0,3,1,1,2,0,0,0,3,5,0,Normal,0
1e-05,2,0,90,0,100000.0025,36000000.0,0.0,1,0,0.01,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,8,6,1,1,1,7,0,0,0,1,7,0,Normal,0
0.12885,90,164,5592,192828,1963.523506,343344.9688,11899294.0,10,71,1.444213,0.787571,82.133446,47.567483,255,3470511641,3474568632,255,0.000595,0.000473,0.000122,62,1176,0,0,19,0,9,6,1,8,0,0,0,14,10,0,Normal,0
0.263719,52,38,37178,3172,337.480434,1106147.125,93705.80469,18,8,5.16402,7.112514,703.652941,25.186461,255,2235358797,2232246363,255,0.000725,0.000552,0.000173,715,83,0,0,1,0,1,1,1,1,0,0,0,1,1,0,Normal,0
1.067309,12,8,938,380,17.80178,6446.118164,2495.996826,3,2,97.028088,137.664859,5181.712893,223.361344,255,3249926561,3998109813,255,0.177321,0.079755,0.097566,78,48,0,0,2,1,1,1,1,1,0,0,0,1,1,0,Exploits,1
5e-06,2,0,168,0,200000.0051,134400000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,2,1,1,1,0,0,0,1,1,0,Reconnaissance,1
0.012343,36,38,2334,16290,5914.283548,1471279.25,10280807.0,7,12,0.341857,0.315811,22.927357,21.60117,255,4142445770,4142776309,255,0.000783,0.000647,0.000136,65,429,0,0,14,0,6,1,1,1,0,0,0,2,8,0,Normal,0
1.015587,10,6,600,268,14.769784,4253.697754,1764.496826,2,1,112.747778,173.203594,5895.541002,293.307406,255,2050070090,1088363117,255,0.308442,0.14956,0.158882,60,45,0,0,2,1,1,1,1,2,0,0,0,1,2,0,Normal,0
3e-06,2,0,114,0,333333.3215,152000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,29,2,18,18,18,29,0,0,0,20,29,0,Generic,1
0.013956,16,18,1540,1644,2364.57436,827744.3125,890226.4375,4,4,0.9082,0.793235,62.778565,1.476256,255,3401177239,3403459948,255,0.000591,0.000465,0.000126,96,91,0,0,14,0,8,5,1,6,0,0,0,9,18,0,Normal,0
1.374513,10,8,2516,354,12.368017,13182.85059,1804.275391,2,0,6436.4703,8043.942,630256.1206,20786.556,255,4164672883,725075664,255,0.230228,0.127855,0.102373,252,44,0,0,8,1,4,3,3,6,0,0,0,4,6,0,Normal,0
8e-06,2,0,114,0,125000.0003,57000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,33,2,19,19,19,33,0,0,0,19,33,0,Generic,1
5e-06,2,0,114,0,200000.0051,91200000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,25,2,17,17,7,25,0,0,0,17,25,0,Generic,1
0.000939,2,2,132,164,3194.888211,562300.3125,698615.5625,0,0,0.001,0.007,0.0,0.0,0,0,0,0,0.0,0.0,0.0,66,82,0,0,1,0,1,1,1,1,0,0,0,3,2,0,Normal,0
8e-06,2,0,200,0,125000.0003,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,3,2,2,2,2,3,0,0,0,11,3,0,Exploits,1
1e-05,2,0,114,0,100000.0025,45600000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,27,2,25,25,25,27,0,0,0,25,27,0,Generic,1
9e-06,2,0,114,0,111111.1072,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,43,2,43,43,18,43,0,0,0,44,43,0,Generic,1
3e-06,2,0,200,0,333333.3215,266666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,2,2,2,7,0,0,0,2,6,0,DoS,1
1.951601,12,28,880,29298,19.983593,3308.053223,115810.5547,2,11,177.41827,70.206889,13970.49631,0.0,255,239915995,3939319391,255,0.102107,0.055442,0.046665,73,1046,1,13824,1,1,2,1,1,1,0,0,1,1,1,0,Exploits,1
0.016667,38,40,2438,20194,4619.907855,1139497.25,9451011.0,7,13,0.441135,0.398769,25.377272,22.590042,255,1409038592,1409643768,255,0.00134,0.001103,0.000237,64,505,0,0,14,0,1,1,1,1,0,0,0,2,6,0,Normal,0
3e-06,2,0,180,0,333333.3215,239999984.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,90,0,0,0,10,2,10,10,10,10,0,0,0,10,10,0,DoS,1
3e-06,2,0,200,0,125000.0003,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,14,2,4,4,4,4,0,0,0,7,13,0,Analysis,1
9e-06,2,0,114,0,111111.1072,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,43,2,43,43,25,43,0,0,0,43,43,0,Generic,1
1.238755,20,8,17266,354,21.796078,105932.1641,2002.010132,7,1,61.461737,160.518422,5199.609318,216.756141,255,516463809,2694626432,255,0.198121,0.115119,0.083002,863,44,0,0,2,1,1,1,1,2,0,0,0,2,2,0,Normal,0
0.829377,10,8,998,354,20.497313,8671.569336,2990.196289,2,1,92.048889,104.208141,5748.964426,157.537031,255,497291904,3759585025,255,0.204744,0.099915,0.104829,100,44,0,0,5,1,2,1,1,3,0,0,0,2,5,0,Normal,0
1.1e-05,2,0,114,0,90909.0902,41454544.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,14,2,7,7,3,7,0,0,0,7,14,0,Generic,1
5e-06,2,0,200,0,200000.0051,160000000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,3,3,3,5,0,0,0,3,5,0,Reconnaissance,1
0.60644,10,6,574,268,24.734516,6820.130371,2954.950195,2,1,56.730222,106.507398,2905.598989,139.773031,255,1323962250,310376956,255,0.155992,0.073896,0.082096,57,45,0,0,3,1,2,1,1,3,0,0,0,1,7,0,Normal,0
0.901398,18,74,1724,90194,100.954295,14457.54297,789671.125,2,35,51.777647,11.679264,2652.61001,1237.710635,255,3147392721,680811114,255,0.116555,0.060483,0.056072,96,1219,1,43222,1,1,1,1,1,1,0,0,1,1,1,0,Generic,1
8.965032,658,1278,36658,1641360,215.838614,32662.9082,1463531.75,55,583,13.644907,7.020009,5881.403265,4218.183486,255,821663694,2971201004,255,0.000609,0.000476,0.000133,56,1284,0,0,5,0,6,1,1,1,0,0,0,2,9,0,Normal,0
1.006483,12,8,900,1084,18.877617,6557.488281,7543.098633,2,2,91.405182,135.299859,5004.973136,189.230203,255,1412026588,2714736616,255,0.092036,0.059377,0.032659,75,136,1,135,3,1,1,1,1,5,0,0,1,1,3,0,Normal,0
0.354428,6,2,1012,86,19.750133,19050.41406,970.577942,2,1,70.8856,0.006,4372.806883,0.0,255,2999469322,3416798717,255,0.30532,0.220525,0.084795,169,43,0,0,7,3,2,2,1,4,0,0,0,3,4,0,Normal,0
0.569092,10,8,796,1344,29.872148,10079.21387,16531.59766,2,2,63.232444,66.65657,3411.336762,91.537547,255,3412315750,1299337581,255,0.141025,0.07508,0.065945,80,168,1,269,4,1,1,1,1,6,0,0,1,1,4,0,Normal,0
8e-06,2,0,200,0,125000.0003,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,2,2,2,5,0,0,0,5,5,0,Analysis,1
0.631856,10,6,588,268,23.739585,6710.389648,2836.089111,2,1,70.095,115.954203,3991.215845,176.246203,255,2617829899,1741114171,255,0.11846,0.052084,0.066376,59,45,0,0,10,1,1,1,1,1,0,0,0,2,4,0,Fuzzers,1
1e-06,2,0,200,0,1000000.003,800000000.0,0.0,0,0,0.001,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,16,2,4,4,4,4,0,0,0,4,16,0,DoS,1
0.001227,2,2,130,162,2444.987716,423797.875,528117.375,0,0,0.01,0.008,0.0,0.0,0,0,0,0,0.0,0.0,0.0,65,81,0,0,1,0,6,1,1,1,0,0,0,2,4,0,Normal,0
5e-06,2,0,114,0,200000.0051,91200000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,32,2,23,23,12,32,0,0,0,23,32,0,Generic,1
8e-06,2,0,114,0,125000.0003,57000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,15,2,15,15,15,15,0,0,0,16,15,0,Generic,1
1.026779,16,12,880,678,26.295823,6427.867676,4846.222656,4,4,68.45193,87.056633,3771.056896,150.53875,255,1043060123,3568712059,255,0.104618,0.05172,0.052898,55,57,0,0,3,1,1,1,1,3,0,0,0,2,3,0,Normal,0
0.001023,2,2,146,178,2932.551349,570870.0,695992.1875,0,0,0.004,0.012,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,9,0,2,1,1,1,0,0,0,1,8,0,Normal,0
1.399869,40,22,32272,1918,43.575507,179822.5469,10463.83691,17,8,35.893153,64.802809,2627.599258,88.498492,255,3511868698,2845253955,255,0.074656,0.039001,0.035655,807,87,0,0,1,1,1,1,1,1,0,0,0,2,1,0,Exploits,1
9e-06,2,0,114,0,111111.1072,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,38,2,18,18,18,38,0,0,0,18,38,0,Generic,1
0.443523,6,2,998,86,15.782722,15007.11426,775.608032,2,1,88.7046,0.004,5511.295793,0.0,255,3529926898,2404765616,255,0.385398,0.333909,0.051489,166,43,0,0,4,3,2,2,1,4,0,0,0,3,4,0,Normal,0
0.004185,8,10,1044,824,4062.126673,1747192.375,1418399.0,2,2,0.548,0.402222,34.900659,0.74408,255,4160521002,4157417571,255,0.000727,0.000561,0.000166,131,82,1,83,3,0,6,1,1,2,0,0,1,7,3,0,Normal,0
1.1e-05,2,0,1064,0,90909.0902,386909088.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,532,0,0,0,40,2,14,14,1,40,0,0,0,14,40,0,Normal,0
5e-06,2,0,1104,0,200000.0051,883200000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,552,0,0,0,2,2,1,1,1,1,0,0,0,1,2,0,Generic,1
8e-06,2,0,200,0,125000.0003,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,8,2,6,6,6,8,0,0,0,23,8,0,Exploits,1
4e-06,2,0,114,0,250000.0006,114000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,40,2,40,40,24,40,0,0,0,40,40,0,Generic,1
0.0,1,0,46,0,0.0,0.0,0.0,0,0,60000.756,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,46,0,0,0,1,2,1,1,1,1,0,0,0,1,1,1,Normal,0
7e-06,2,0,200,0,142857.1409,114285712.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,3,3,3,5,0,0,0,3,5,0,DoS,1
8e-06,2,0,90,0,125000.0003,45000000.0,0.0,1,0,0.008,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,8,6,2,1,1,5,0,0,0,3,5,0,Normal,0
0.224214,14,6,8928,320,84.74047,295824.5313,9526.613281,4,1,17.24723,44.710199,1600.303494,68.389531,255,1840382160,267132975,255,0.000668,0.000534,0.000134,638,53,0,0,8,0,4,1,1,3,0,0,0,3,11,0,Normal,0
0.001035,2,2,130,162,2898.550823,502415.4688,626087.0,0,0,0.011,0.007,0.0,0.0,0,0,0,0,0.0,0.0,0.0,65,81,0,0,1,0,4,1,1,1,0,0,0,6,2,0,Normal,0
0.386332,28,30,4752,3080,147.541491,94902.82813,61667.16797,7,7,14.296629,13.302862,789.408695,19.973814,255,3038985938,892501881,255,0.000719,0.000545,0.000174,170,103,0,0,8,0,3,1,1,2,0,0,0,2,8,0,Normal,0
7e-06,2,0,114,0,142857.1409,65142856.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,45,2,14,14,14,45,0,0,0,15,45,0,Generic,1
0.938189,10,8,564,354,18.120016,4331.749512,2643.390625,2,1,104.243222,117.21157,6770.499693,175.199703,255,595666806,956490093,255,0.118365,0.058003,0.060362,56,44,0,0,2,1,1,2,1,1,0,0,0,2,1,0,Reconnaissance,1
0.778346,10,8,586,354,21.841186,5426.892578,3186.243652,2,1,82.265556,99.878,5508.829296,135.961516,255,4227773938,3565263387,255,0.14302,0.079192,0.063828,59,44,0,0,10,1,1,1,1,3,0,0,0,2,4,0,Normal,0
7e-06,2,0,114,0,142857.1409,65142856.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,25,2,26,25,25,25,0,0,0,25,25,0,Generic,1
2e-06,2,0,114,0,500000.0013,228000000.0,0.0,0,0,0.002,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,21,2,7,7,7,22,0,0,0,7,21,0,Generic,1
0.01961,16,18,1540,1644,1682.814824,589087.1875,633554.3125,4,4,1.2862,1.126529,78.906823,2.303483,255,1925521105,4080250627,255,0.000584,0.000455,0.000129,96,91,0,0,13,0,11,9,1,5,0,0,0,11,12,0,Normal,0
4.379047,210,40,276157,1730,56.861688,502103.7813,3081.949219,102,1,20.95177,110.06982,2402.133741,126.508695,255,1698484161,1923052896,255,0.149292,0.086319,0.062973,1315,43,0,0,3,1,1,1,1,1,0,0,0,1,3,0,Normal,0
5e-06,2,0,78,0,200000.0051,62400000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,39,0,0,0,11,2,3,3,1,11,0,0,0,3,11,0,Normal,0
0.001062,2,2,146,178,2824.858614,549905.8125,670433.125,0,0,0.004,0.002,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,3,0,2,1,1,1,0,0,0,2,2,0,Normal,0
0.524326,14,12,798,678,47.680258,11305.94238,9490.27832,4,4,40.33277,44.748727,2036.021124,55.661863,255,4263229968,1940453630,255,0.059871,0.031175,0.028696,57,57,0,0,10,1,3,3,3,3,0,0,0,3,10,0,Fuzzers,1
4e-06,2,0,114,0,250000.0006,114000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,28,2,11,11,11,28,0,0,0,11,28,0,Generic,1
0.207156,6,7,652,1058,57.927358,35026.74219,21008.32227,0,1,19.726,29.5435,1001.752506,45.994695,255,1151711106,979190036,255,0.0,0.0,0.0,109,151,0,0,2,1,1,1,1,1,0,0,0,1,1,0,Exploits,1
0.147571,6,2,1012,86,47.434795,45754.24609,2331.081299,2,1,29.5142,0.003,1843.426028,0.0,255,2407179413,328205561,255,0.129043,0.057193,0.07185,169,43,0,0,3,3,2,2,1,3,0,0,0,2,3,0,Normal,0
2.2e-05,2,0,114,0,45454.5451,20727272.0,0.0,0,0,0.022,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,29,2,23,23,14,29,0,0,0,23,29,0,Generic,1
0.541121,6,2,998,86,12.936108,12300.39063,635.717346,2,1,108.2242,0.002,6443.376,0.0,255,2918723854,316911272,255,0.445545,0.335105,0.11044,166,43,0,0,3,3,2,1,1,4,0,0,0,2,4,0,Normal,0
0.469001,10,6,1612,268,31.982875,24750.48047,3820.887451,2,1,49.170667,75.213797,2471.194384,110.319164,255,584616847,1941568803,255,0.121871,0.092926,0.028945,161,45,0,0,6,1,2,2,1,6,0,0,0,2,6,0,Normal,0
0.707859,8,8,364,442,21.190661,3605.237793,4373.752441,1,2,101.112145,95.844141,6404.277901,173.669484,255,2762673202,802311977,255,0.139573,0.03693,0.102643,46,55,0,0,3,1,1,1,1,1,0,0,0,2,1,0,Backdoor,1
0.610123,10,8,610,354,27.863235,7198.548828,4064.754395,2,1,67.791444,77.76343,4418.856363,118.89307,255,2313583116,1915268165,255,0.132524,0.064984,0.06754,61,44,0,0,6,1,1,1,1,1,0,0,0,1,6,0,Fuzzers,1
3e-06,2,0,114,0,333333.3215,152000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,42,2,25,25,25,42,0,0,0,26,42,0,Generic,1
2.174193,10,8,455,354,7.818993,1508.605835,1140.653198,2,1,241.435,290.150844,15548.53155,601.537937,255,3251129446,2183940329,255,0.219181,0.143134,0.076047,46,44,0,0,4,1,1,1,1,1,0,0,0,2,1,0,DoS,1
0.990135,12,8,1002,724,19.189302,7425.25,5122.533691,3,2,90.012271,127.202711,4586.356371,176.096688,255,2875129089,3409844312,255,0.176645,0.095773,0.080872,84,91,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Normal,0
0.0,1,0,46,0,0.0,0.0,0.0,0,0,60000.752,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,46,0,0,0,1,2,1,1,1,1,0,0,0,1,1,1,Normal,0
1.1e-05,2,0,78,0,90909.0902,28363636.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,39,0,0,0,11,2,2,2,1,2,0,0,0,3,8,0,Fuzzers,1
5e-06,2,0,114,0,200000.0051,91200000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,39,2,39,39,22,39,0,0,0,40,39,0,Generic,1
1.1e-05,2,0,114,0,90909.0902,41454544.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,10,2,4,4,4,4,0,0,0,4,10,0,Generic,1
0.539783,14,6,7886,268,35.19933,108532.5,3319.852539,4,1,36.609923,96.151797,2299.898299,134.898234,255,1910289019,14918313,255,0.172746,0.059017,0.113729,563,45,0,0,4,1,2,2,1,2,0,0,0,2,5,0,Fuzzers,1
0.570668,10,6,514,268,26.284986,6490.63916,3140.179688,2,1,61.298778,98.788797,3657.004736,155.587547,255,1627716392,3022512093,255,0.121443,0.076722,0.044721,51,45,0,0,8,1,1,2,1,3,0,0,0,3,3,0,Normal,0
0.859391,10,10,796,1210,22.10868,6674.494141,10137.41113,2,2,95.487889,91.502,7009.0025,151.169312,255,3203679414,1487405846,255,0.068437,0.035126,0.033311,80,121,1,160,2,1,1,1,1,2,0,0,1,1,2,0,Normal,0
0.572991,10,8,820,1200,29.668877,10303.82617,14659.91602,2,2,63.652778,67.013859,3248.229481,91.606227,255,3036011565,1091311822,255,0.161142,0.103884,0.057258,82,150,1,193,6,1,1,1,1,6,0,0,1,1,6,0,Normal,0
1.855624,58,16,68113,698,39.339867,288588.6563,2823.8479,26,1,32.337822,116.622867,3407.121602,149.682094,255,758718745,1289581405,255,0.213851,0.106278,0.107573,1174,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Normal,0
9e-06,2,0,78,0,111111.1072,34666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,39,0,0,0,4,2,2,2,2,4,0,0,0,2,3,0,Normal,0
5e-06,2,0,114,0,200000.0051,91200000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,39,2,39,39,22,39,0,0,0,40,39,0,Generic,1
1.912649,58,26,52095,2098,43.395311,214140.7031,8440.649414,26,8,33.555245,75.82168,2643.834105,90.426969,255,2730290315,1108521046,255,0.044482,0.016412,0.02807,898,81,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Exploits,1
8e-06,2,0,200,0,125000.0003,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,3,2,2,2,2,3,0,0,0,11,3,0,DoS,1
1e-06,2,0,104,0,1000000.003,416000000.0,0.0,0,0,0.001,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,9,2,1,1,1,1,0,0,0,1,5,0,Fuzzers,1
6e-06,2,0,78,0,166666.6608,52000000.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,39,0,0,0,7,2,2,2,1,6,0,0,0,2,6,0,Normal,0
0.490002,8,8,364,818,30.61212,5208.14209,11689.74805,1,2,70.000288,67.06557,4657.847053,121.546109,255,4159712335,1566013155,255,0.065072,0.015024,0.050048,46,102,0,0,1,1,2,1,1,2,0,0,0,2,1,0,Exploits,1
2e-06,2,0,324,0,500000.0013,648000000.0,0.0,0,0,0.002,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,162,0,0,0,2,2,2,1,1,2,0,0,0,1,3,0,Normal,0
0.004641,22,14,1470,1728,7541.477835,2420168.0,2766645.0,5,4,0.221,0.297308,13.566309,0.389786,255,2730637019,2730966926,255,0.000793,0.000633,0.00016,67,123,0,0,8,0,2,2,1,1,0,0,0,4,9,0,Normal,0
0.614104,10,6,2516,268,24.425831,29506.4043,2918.072754,2,1,65.854556,95.721203,3413.808853,150.891406,255,4064496442,1267814503,255,0.227856,0.135497,0.092359,252,45,0,0,10,1,1,1,1,4,0,0,0,2,5,0,Normal,0
5.545557,428,829,24086,1056142,226.487618,34665.58984,1521750.125,37,370,12.986499,6.696964,5251.87597,3782.523445,255,2927130040,2931633408,255,0.000605,0.000467,0.000138,56,1274,0,0,11,0,5,2,1,2,0,0,0,5,11,0,Normal,0
0.030601,16,18,1540,1644,1078.396116,377504.0,405999.8125,4,4,2.018667,1.772471,138.3721,3.267862,255,59742585,66055835,255,0.000593,0.000466,0.000127,96,91,0,0,7,0,7,6,1,6,0,0,0,10,6,0,Normal,0
5e-06,2,0,114,0,200000.0051,91200000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,4,2,4,4,4,4,0,0,0,4,4,0,Generic,1
6e-06,2,0,104,0,166666.6608,69333328.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,8,2,1,1,1,8,0,0,0,1,11,0,Normal,0
7e-06,2,0,90,0,142857.1409,51428572.0,0.0,1,0,0.007,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,6,6,1,1,1,5,0,0,0,1,5,0,Normal,0
1.499602,12,10,882,1148,14.003716,4315.812012,5516.130371,2,2,136.247452,160.536,7950.534283,263.396969,255,1725228965,4099971198,255,0.112028,0.054769,0.057259,74,115,1,129,2,1,1,1,1,2,0,0,1,1,2,0,Normal,0
1.1e-05,2,0,114,0,90909.0902,41454544.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,13,2,4,3,3,4,0,0,0,4,13,0,Generic,1
0.004594,4,4,568,312,1523.726581,741837.1875,407488.0313,0,0,1.235667,1.041,1.742547,1.459468,0,0,0,0,0.0,0.0,0.0,142,78,0,0,7,0,6,1,1,3,0,0,0,4,10,0,Normal,0
0.449659,10,8,1526,354,37.806427,24445.19141,5515.290527,2,1,48.458,56.261,3312.513135,101.423812,255,1910501168,1502490592,255,0.109549,0.055823,0.053726,153,44,1,0,11,1,2,2,1,11,0,0,1,2,11,0,Normal,0
3.3e-05,2,0,114,0,30303.03007,13818182.0,0.0,0,0,0.033,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,29,2,25,25,25,29,0,0,0,26,29,0,Generic,1
0.056918,34,36,2230,13288,1212.270306,304297.4063,1815805.25,7,11,1.715182,1.609971,106.596935,101.942243,255,2865900706,2866228571,255,0.00068,0.000558,0.000122,66,369,0,0,5,0,4,1,1,1,0,0,0,5,5,0,Normal,0
0.386921,10,6,538,268,38.767605,10027.88672,4631.436523,2,1,38.524444,66.818602,2072.451829,99.377211,255,3802698430,3395255220,255,0.107284,0.052819,0.054465,54,45,0,0,9,1,4,4,1,9,0,0,0,4,9,0,Normal,0
1.1e-05,2,0,180,0,90909.0902,65454544.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,90,0,0,0,8,2,2,2,2,2,0,0,0,2,6,0,Analysis,1
53.117905,28,24,1642,1356,0.960128,238.563629,195.790863,10,10,1967.326076,2304.7975,310773.4799,10408.376,255,189876001,1271203873,255,0.164323,0.107565,0.056758,59,57,0,0,5,1,2,2,2,5,0,0,0,2,5,0,Normal,0
9e-06,2,0,156,0,111111.1072,69333328.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,78,0,0,0,1,2,1,1,1,63,0,0,0,1,1,0,Exploits,1
