dur,spkts,dpkts,sbytes,dbytes,rate,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports,label
5e-06,2,0,114,0,200000.0051,91200000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,10,2,3,3,3,3,0,0,0,3,10,0,1
1.71801,6,2,998,86,4.074482,3874.25,200.231674,2,1,343.602,0.002,21598.54577,0.0,255,2834694644,1275176670,255,1.513719,1.230239,0.28348,166,43,0,0,2,3,1,1,1,2,0,0,0,2,2,0,0
1.1e-05,2,0,1064,0,90909.0902,386909088.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,532,0,0,0,40,2,13,13,1,40,0,0,0,14,40,0,0
0.453637,10,8,832,1450,37.474897,13208.79883,22379.12695,2,2,50.404111,44.98157,2482.926462,71.927555,255,4189592490,2392361029,255,0.102172,0.06356,0.038612,83,181,1,311,1,1,1,1,1,1,0,0,1,2,1,0,1
3.233304,40,148,1816,174134,57.835576,4381.895508,427941.1875,7,72,82.903465,21.834377,4135.703609,2164.590682,255,2311167777,751414682,255,0.150524,0.045476,0.105048,45,1177,0,0,1,1,1,1,1,1,0,0,0,1,1,0,1
0.0,1,0,46,0,0.0,0.0,0.0,0,0,60000.08,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,46,0,0,0,1,2,1,1,1,1,0,0,0,1,1,1,0
0.027095,48,48,2958,30622,3506.182039,855360.8125,8853294.0,7,17,0.569638,0.56566,34.756622,0.884842,255,2097150117,2117145651,255,0.00063,0.000506,0.000124,62,638,0,0,6,0,2,1,1,1,0,0,0,2,4,0,0
4e-06,2,0,114,0,250000.0006,114000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,39,2,9,9,9,39,0,0,0,9,39,0,1
1.1e-05,2,0,200,0,90909.0902,72727272.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,10,2,4,4,4,4,0,0,0,4,10,0,1
0.521916,52,38,37232,3172,170.525534,559722.3125,47348.61719,18,8,10.226177,14.090622,993.378584,34.432234,255,3953301957,3971820308,255,0.00071,0.000556,0.000154,716,83,0,0,1,0,5,1,1,3,0,0,0,6,2,0,0
0.016935,48,50,2958,32368,5727.782632,1368526.75,14984824.0,7,18,0.353362,0.332388,19.950959,19.410872,255,3718459789,1569220300,255,0.000774,0.000637,0.000137,62,647,0,0,8,0,1,1,1,1,0,0,0,2,2,0,0
0.184384,10,6,1258,268,81.35196,49158.27734,9718.847656,2,1,20.487111,30.722,1158.679397,55.1095,255,4235139948,1277692997,255,0.029184,0.017017,0.012167,126,45,0,0,4,1,2,1,1,2,0,0,0,2,2,0,1
4e-06,2,0,114,0,250000.0006,114000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,25,2,25,25,25,25,0,0,0,25,25,0,1
52.758282,3,3,84,138,0.094772,8.491558,13.950417,0,0,26378.656,26378.632,917.042625,917.039875,0,0,0,0,0.0,0.0,0.0,28,46,0,0,2,0,2,2,2,2,0,0,0,2,2,0,0
1.1e-05,2,0,114,0,90909.0902,41454544.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,16,2,3,3,3,3,0,0,0,3,16,0,1
5e-06,2,0,200,0,200000.0051,160000000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,19,2,4,4,4,4,0,0,0,5,18,0,1
0.015866,46,48,2854,30622,5861.590747,1407790.25,15119122.0,7,17,0.345311,0.32634,0.0,18.454455,255,1208882728,1219418652,255,0.00066,0.000525,0.000135,62,638,0,0,8,0,3,1,1,1,0,0,0,3,4,0,0
0.001015,2,2,146,178,2955.664893,575369.4375,701477.8125,0,0,0.011,0.008,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,2,0,4,1,1,1,0,0,0,2,3,0,0
4e-06,2,0,114,0,250000.0006,114000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,29,2,14,14,14,29,0,0,0,15,29,0,1
3e-06,2,0,114,0,333333.3215,152000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,34,2,18,18,18,34,0,0,0,18,34,0,1
0.83159,10,10,794,4252,22.847798,6878.389648,36816.21875,2,3,92.398889,76.166667,5107.773868,5385.511722,255,4004741324,1718220771,255,0.243731,0.145409,0.098322,79,425,0,0,2,1,1,1,1,1,0,0,0,1,1,0,1
1.10527,10,8,1100,354,15.380857,7165.669922,2243.795654,2,1,120.137778,148.374422,6703.71148,302.30625,255,4198848192,1495746489,255,0.152854,0.066641,0.086213,110,44,0,0,2,1,1,2,1,1,0,0,0,3,2,0,1
0.028765,60,62,3598,46036,4206.500897,984251.6875,12596975.0,7,24,0.481441,0.467333,29.283498,26.585258,255,2270505299,2270878408,255,0.000887,0.000715,0.000172,60,743,0,0,3,0,2,1,1,2,0,0,0,4,2,0,0
6e-06,2,0,78,0,166666.6608,52000000.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,39,0,0,0,12,2,1,3,1,4,0,0,0,3,4,0,0
1.1e-05,2,0,1278,0,90909.0902,464727264.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,639,0,0,0,2,2,1,1,1,1,0,0,0,1,1,0,1
1.01487,10,8,564,354,16.750913,4004.453613,2443.662598,2,1,112.763333,138.082141,6695.336348,210.579187,255,173850999,1195530502,255,0.09309,0.047511,0.045579,56,44,0,0,1,1,4,1,1,1,0,0,0,1,1,0,1
9e-06,2,0,114,0,111111.1072,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,27,2,17,17,12,27,0,0,0,17,27,0,1
1.2e-05,2,0,716,0,83333.33039,238666656.0,0.0,0,0,0.012,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,358,0,0,0,5,2,1,1,1,1,0,0,0,2,3,0,1
2.016137,12,8,1110,714,9.423963,4039.408203,2479.990234,3,2,183.192903,272.917438,10984.35761,464.320719,255,488348840,470390791,255,0.18735,0.105704,0.081646,93,89,0,0,2,1,2,2,1,1,0,0,0,2,1,0,1
1.245726,60,14,68197,612,58.600367,430662.9375,3654.093994,27,1,21.108899,86.950844,1997.474282,114.252422,255,3581559024,3852186623,255,0.217704,0.115362,0.102342,1137,44,1,0,3,1,1,1,1,4,0,0,1,2,2,0,0
0.012841,44,46,2766,24004,6930.924263,1684604.0,14630013.0,7,16,0.291209,0.273178,0.0,16.831094,255,2848843852,709814429,255,0.000695,0.000544,0.000151,63,522,0,0,6,0,3,1,1,2,0,0,0,6,6,0,0
22.04829,20,0,1280,0,0.861745,441.213348,0.0,0,0,1160.436375,0.0,1438.506125,0.0,0,0,0,0,0.0,0.0,0.0,64,0,0,0,1,2,1,1,1,1,0,0,0,2,1,0,1
0.004169,8,10,1040,824,4077.716628,1746222.125,1423842.75,2,2,0.543857,0.403444,34.881635,0.748651,255,3478646742,3483902924,255,0.000679,0.000534,0.000145,130,82,1,83,1,0,2,1,1,2,0,0,1,11,2,0,0
0.750211,12,12,760,682,30.658042,7432.575684,6675.455078,3,4,68.200999,57.589453,3850.349195,102.896414,255,849063991,1887446282,255,0.114965,0.076437,0.038528,63,57,0,0,3,1,1,1,1,1,0,0,0,1,3,0,1
4e-06,2,0,90,0,250000.0006,90000000.0,0.0,1,0,0.004,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,5,6,1,1,1,5,0,0,0,1,5,0,0
0.0,1,0,46,0,0.0,0.0,0.0,0,0,60000.648,0.0,15.492018,0.0,0,0,0,0,0.0,0.0,0.0,46,0,0,0,1,2,1,1,1,1,0,0,0,1,1,1,0
8e-06,2,0,114,0,125000.0003,57000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,24,2,24,24,15,24,0,0,0,24,24,0,1
1e-05,2,0,1064,0,100000.0025,425600000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,532,0,0,0,29,2,13,13,1,29,0,0,0,13,29,0,0
0.001095,2,2,146,178,2739.726138,533333.375,650228.3125,0,0,0.012,0.009,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,9,0,5,5,4,4,0,0,0,6,8,0,0
3e-06,2,0,200,0,250000.0006,200000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,11,2,5,4,4,5,0,0,0,8,11,0,1
0.037926,44,50,2750,30726,2452.143673,566998.875,6351737.5,7,17,0.87393,0.76249,60.135405,56.093413,255,3939171359,1813326171,255,0.000722,0.00056,0.000162,63,615,0,0,6,0,2,1,1,1,0,0,0,4,4,0,0
3e-06,2,0,180,0,333333.3215,239999984.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,90,0,0,0,4,2,3,4,3,3,0,0,0,5,3,0,1
9e-06,2,0,200,0,111111.1072,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,3,3,3,6,0,0,0,11,6,0,1
1e-06,2,0,114,0,1000000.003,456000000.0,0.0,0,0,0.001,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,16,2,8,7,4,8,0,0,0,8,16,0,1
3.153075,322,342,25240,46394,210.270927,63841.17188,117368.6016,74,98,9.821676,9.244915,659.50519,645.660619,255,635480680,635737823,255,0.000685,0.000555,0.00013,78,136,0,0,1,0,2,1,1,1,0,0,0,3,1,0,0
1.098927,14,18,1684,10168,28.209335,11385.65137,69915.46875,3,5,84.507308,64.609294,8802.754362,7707.749945,255,710190093,711206726,255,0.000693,0.000565,0.000128,120,565,1,3924,1,0,5,1,1,1,0,0,1,3,2,0,0
0.817584,10,8,722,354,20.792971,6360.203125,3033.327637,2,1,90.742222,105.50643,5259.577801,161.934516,255,329725230,2252110557,255,0.173207,0.079035,0.094172,72,44,0,0,7,1,1,1,1,6,0,0,0,1,6,0,0
5e-06,2,0,200,0,90909.0902,72727272.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,7,6,6,6,0,0,0,6,6,0,1
1e-05,2,0,200,0,100000.0025,80000000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,2,2,2,2,2,0,0,0,6,4,0,1
8e-06,2,0,200,0,125000.0003,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,2,1,1,1,4,0,0,0,4,4,0,1
0.861977,10,8,890,1220,19.722104,7434.073242,9912.097656,2,2,95.683444,114.302289,5251.211315,197.760812,255,3952644462,702362648,255,0.135767,0.061857,0.07391,89,153,0,0,1,1,1,1,1,1,0,0,0,1,1,0,1
1.1e-05,2,0,114,0,90909.0902,41454544.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,17,2,3,3,3,3,0,0,0,3,17,0,1
0.207832,66,68,3926,57982,639.939971,148851.0,2199084.0,7,27,3.192754,3.093642,199.444091,196.663134,255,4195340313,4268889907,255,0.000709,0.000554,0.000155,59,853,0,0,12,0,5,1,1,1,0,0,0,4,10,0,0
5e-06,2,0,114,0,200000.0051,91200000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,28,2,18,18,18,28,0,0,0,18,28,0,1
5e-06,2,0,200,0,200000.0051,160000000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,2,2,2,5,0,0,0,3,5,0,1
0.555673,12,10,1324,4088,37.792011,17477.9043,52980.80078,3,3,50.515727,53.152445,2504.491564,68.843477,255,2237212204,2632033582,255,0.111885,0.07696,0.034925,110,409,1,303,2,1,1,1,1,1,0,0,1,1,1,0,1
3.479947,14,16,900,850,8.33346,1921.868286,1832.211792,4,4,267.68824,224.720203,15699.01585,406.193531,255,3244082829,1926105388,255,0.176864,0.108386,0.068478,64,53,0,0,1,1,1,1,1,1,0,0,0,1,1,0,0
0.706209,10,10,850,1204,26.904217,8665.990234,12279.65039,2,2,78.467667,68.749781,5186.119943,108.456602,255,2470334335,1919668993,255,0.120844,0.086297,0.034547,85,120,1,137,3,1,1,1,1,3,0,0,1,1,3,0,0
1e-06,2,0,114,0,1000000.003,456000000.0,0.0,0,0,0.001,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,10,2,4,4,4,4,0,0,0,4,10,0,1
2e-06,2,0,114,0,500000.0013,228000000.0,0.0,0,0,0.002,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,6,2,2,2,2,2,0,0,0,2,6,0,1
7e-06,2,0,114,0,142857.1409,65142856.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,7,2,4,4,4,4,0,0,0,4,7,0,1
3e-06,2,0,114,0,333333.3215,152000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,54,2,44,43,18,54,0,0,0,43,54,0,1
5e-06,2,0,114,0,200000.0051,91200000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,36,2,25,25,25,36,0,0,0,25,36,0,1
0.792188,10,8,738,354,21.459553,6715.577637,3130.570068,2,1,79.681667,101.227859,5199.544679,144.882484,255,357073999,3590115425,255,0.141813,0.083592,0.058221,74,44,0,0,4,1,1,1,1,4,0,0,0,1,4,0,0
0.429231,10,12,836,3856,48.924706,14034.40137,65885.27344,2,3,47.692333,33.506365,3265.414701,3115.710101,255,731217206,993351934,255,0.100671,0.051103,0.049568,84,321,1,1423,2,1,2,2,1,2,0,0,1,2,2,0,1
0.741159,10,8,534,354,22.937048,5191.868164,3346.110596,2,1,82.351,89.76157,5249.817027,137.205062,255,3886495386,1492094398,255,0.102119,0.07523,0.026889,53,44,0,0,7,1,1,1,1,5,0,0,0,2,5,0,0
0.677707,12,8,1238,722,28.035714,13398.12012,7460.451172,3,2,53.92891,86.99243,2812.02406,101.063187,255,3289261045,2911185991,255,0.123253,0.06875,0.054503,103,90,0,0,6,1,1,2,1,1,0,0,0,2,3,0,1
0.410266,10,6,534,268,36.561644,9379.280273,4367.897949,2,1,42.123889,62.336398,2205.79704,92.858219,255,801635866,2655894232,255,0.139208,0.098575,0.040633,53,45,0,0,5,1,3,3,1,4,0,0,0,3,4,0,0
1e-06,2,0,114,0,1000000.003,456000000.0,0.0,0,0,0.001,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,34,2,20,20,12,34,0,0,0,20,34,0,1
8e-06,2,0,200,0,125000.0003,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,2,2,2,5,0,0,0,2,5,0,1
1e-06,2,0,114,0,1000000.003,456000000.0,0.0,0,0,0.001,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,33,2,25,25,25,33,0,0,0,25,33,0,1
7e-06,2,0,114,0,142857.1409,65142856.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,7,2,3,3,3,3,0,0,0,3,7,0,1
0.115986,72,74,4238,63878,1250.150912,288310.6563,4346386.5,7,30,1.628859,1.580945,0.0,88.174336,255,2688525273,539220011,255,0.000711,0.000573,0.000138,59,863,0,0,4,0,3,1,1,1,0,0,0,3,7,0,0
1e-05,2,0,114,0,100000.0025,45600000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,4,2,5,4,4,4,0,0,0,4,4,0,1
0.821371,14,6,7858,268,23.132056,71071.41406,2181.718018,4,1,61.384305,144.388406,3990.139025,238.122969,255,1907978041,3885466134,255,0.159186,0.099428,0.059758,561,45,0,0,8,1,1,1,1,3,0,0,0,1,3,0,0
1.5e-05,2,0,114,0,66666.66835,30400000.0,0.0,0,0,0.015,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,23,2,23,23,9,23,0,0,0,23,23,0,1
8e-06,2,0,78,0,125000.0003,39000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,39,0,0,0,8,2,3,3,2,8,0,0,0,3,8,0,0
4e-06,2,0,114,0,250000.0006,114000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,8,2,4,4,4,4,0,0,0,4,8,0,1
8e-06,2,0,114,0,125000.0003,57000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,40,2,40,40,24,40,0,0,0,41,40,0,1
1.069672,12,8,1042,728,17.762454,7149.855469,4764.077148,3,2,93.68227,126.40957,4825.938351,170.902125,255,1111090831,4202319931,255,0.289079,0.184803,0.104276,87,91,0,0,5,1,2,3,1,3,0,0,0,3,3,0,0
5e-06,2,0,114,0,200000.0051,91200000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,13,2,3,3,3,3,0,0,0,4,13,0,1
7e-06,2,0,200,0,142857.1409,114285712.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,14,2,5,5,5,5,0,0,0,5,13,0,1
9e-06,2,0,90,0,111111.1072,40000000.0,0.0,1,0,0.009,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,13,6,4,1,1,11,0,0,0,4,11,0,0
0.875833,10,6,978,268,17.126553,8047.196289,2046.052246,2,1,90.611889,152.495,4899.862723,230.639797,255,974802509,4249361861,255,0.164376,0.113357,0.051019,98,45,0,0,5,1,1,1,1,4,0,0,0,1,4,0,0
0.001078,2,2,130,162,2782.931502,482374.7813,601113.1875,0,0,0.008,0.007,0.0,0.0,0,0,0,0,0.0,0.0,0.0,65,81,0,0,1,0,5,1,1,1,0,0,0,1,4,0,0
3e-06,2,0,114,0,333333.3215,152000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,52,2,43,43,18,52,0,0,0,43,52,0,1
0.171115,96,98,5486,92746,1127.89647,253817.6094,4291850.5,7,42,1.797411,1.75866,94.499189,93.279787,255,3680313643,3698546551,255,0.00066,0.000519,0.000141,57,946,0,0,10,0,1,1,1,1,0,0,0,12,7,0,0
0.761068,32,14,26206,728,59.127438,266867.0938,7105.804199,13,3,23.913709,54.231691,2122.293083,83.406547,255,3495344843,1126841545,255,0.113111,0.056045,0.057066,819,52,0,0,5,1,3,2,1,2,0,0,0,4,6,0,1
1e-06,2,0,90,0,1000000.003,360000000.0,0.0,1,0,0.001,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,15,6,9,1,1,15,0,0,0,9,15,0,0
0.364623,10,8,798,1078,46.623497,15775.19727,20711.80273,2,2,40.513667,39.94257,2102.588671,59.481617,255,1414225477,769460057,255,0.110726,0.056426,0.0543,80,135,1,136,3,1,30,2,1,2,0,0,1,2,2,0,0
1.250385,60,14,69071,612,58.382016,434554.1563,3640.478516,27,1,20.642356,89.810539,2015.636606,118.421727,255,518677281,2938851238,255,0.138444,0.082843,0.055601,1151,44,0,0,2,1,1,1,1,2,0,0,0,1,2,0,0
1.229872,14,18,1684,10168,25.205875,10173.41699,62471.54297,3,5,94.576151,72.315118,9437.757977,8262.747038,255,312475420,2459039864,255,0.000648,0.000511,0.000137,120,565,1,3924,5,0,3,1,1,1,0,0,1,4,1,0,0
17.025537,4,0,2130,0,0.176206,750.872009,0.0,0,0,5675.1795,0.0,8025.8995,0.0,0,0,0,0,0.0,0.0,0.0,533,0,0,0,31,2,5,5,1,31,0,0,0,5,31,0,0
1.1e-05,2,0,114,0,90909.0902,41454544.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,7,2,3,3,3,3,0,0,0,3,7,0,1
0.001035,2,2,132,164,2898.550823,510144.9375,633816.4375,0,0,0.001,0.003,0.0,0.0,0,0,0,0,0.0,0.0,0.0,66,82,0,0,7,0,6,3,1,1,0,0,0,16,3,0,0
0.394701,6,2,998,86,17.734943,16863.39844,871.545776,2,1,78.9402,0.009,3954.923075,0.0,255,3266819362,2616396355,255,0.21062,0.102642,0.107978,166,43,0,0,4,3,2,2,1,4,0,0,0,2,4,0,0
0.004061,8,10,1040,824,4186.161089,1792661.875,1461709.0,2,2,0.528857,0.395333,34.330832,0.732011,255,2527613087,2528663827,255,0.000633,0.000499,0.000134,130,82,1,83,2,0,1,2,1,1,0,0,1,9,2,0,0
8e-06,2,0,90,0,125000.0003,45000000.0,0.0,1,0,0.008,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,6,6,3,1,1,5,0,0,0,4,4,0,0
9e-06,2,0,114,0,111111.1072,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,22,2,14,14,14,22,0,0,0,14,22,0,1
1.1e-05,2,0,114,0,90909.0902,41454544.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,7,2,3,3,3,3,0,0,0,3,7,0,1
0.001113,2,2,146,178,2695.417846,524708.0,639712.5,0,0,0.007,0.009,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,4,0,3,1,1,1,0,0,0,1,6,0,0
0.00101,2,2,146,178,2970.297008,578217.8125,704950.5,0,0,0.001,0.007,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,1,0,2,1,1,1,0,0,0,1,5,0,0
0.525997,10,8,1014,354,32.319577,13886.01074,4714.855957,2,1,54.876333,66.962,3680.063659,122.539617,255,1464938553,44289345,255,0.088815,0.057241,0.031574,101,44,0,0,4,1,1,1,1,1,0,0,0,1,2,0,1
1.473352,16,10,860,556,16.968111,4381.845215,2720.327637,4,3,97.130398,154.072672,5432.412401,212.086797,255,70557519,2058471994,255,0.196262,0.086689,0.109573,54,56,0,0,2,1,11,1,1,1,0,0,0,2,1,0,0
0.63854,10,6,534,268,23.491088,6026.24707,2806.401855,2,1,65.656,98.446203,3462.681035,141.284359,255,797559027,1804325661,255,0.238681,0.146307,0.092374,53,45,0,0,3,1,1,1,1,3,0,0,0,1,3,0,0
0.862731,122,126,7814,15296,286.30014,71864.8125,140715.9375,30,32,7.127074,6.897544,441.896293,438.584586,255,3012341201,867987013,255,0.000704,0.000533,0.000171,64,121,0,0,3,0,5,1,1,1,0,0,0,2,7,0,0
0.907724,10,8,534,354,18.728159,4239.173828,2732.10791,2,1,100.752556,119.671141,5355.086417,234.762609,255,3888320893,2299150376,255,0.141843,0.070015,0.071828,53,44,0,0,9,1,3,3,3,3,0,0,0,3,6,0,1
1.934987,30,16,22182,850,23.255971,88653.82813,3295.112549,11,4,66.675451,126.756203,4891.970727,196.632219,255,880399759,1051600254,255,0.102625,0.033643,0.068982,739,53,0,0,2,1,1,1,1,1,0,0,0,1,2,0,1
1.696993,10,10,822,1236,11.196275,3488.523438,5246.927734,2,2,188.554778,180.592781,11784.29403,273.308969,255,2545017890,1062017334,255,0.15591,0.070978,0.084932,82,124,1,173,3,1,1,1,1,2,0,0,1,1,2,0,0
0.004656,22,14,1470,1728,7517.182029,2412371.0,2757732.0,5,4,0.221714,0.300923,13.687935,0.404202,255,1863716982,1863989848,255,0.000819,0.000615,0.000204,67,123,0,0,14,0,5,1,1,1,0,0,0,4,6,0,0
5e-06,2,0,114,0,200000.0051,91200000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,41,2,34,34,16,41,0,0,0,34,41,0,1
9e-06,2,0,114,0,111111.1072,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,25,2,25,25,25,25,0,0,0,25,25,0,1
9e-06,2,0,168,0,111111.1072,74666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,7,2,9,1,1,1,0,0,0,4,1,0,1
1.253371,10,8,564,354,13.563422,3242.455811,1978.66394,2,1,137.315778,168.05,9667.446808,246.601063,255,4085031967,1806943762,255,0.13758,0.077017,0.060563,56,44,0,0,2,1,1,1,1,1,0,0,0,1,2,0,1
5e-06,2,0,90,0,200000.0051,72000000.0,0.0,1,0,0.005,0.0,0.0,0.0,99,0,0,0,0.0,0.0,0.0,45,0,0,0,8,6,4,1,1,7,0,0,0,4,7,0,0
9e-06,2,0,114,0,111111.1072,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,38,2,11,11,6,38,0,0,0,11,38,0,1
0.628035,10,8,564,354,27.068555,6470.977051,3948.824463,2,1,69.201333,88.724711,5448.921723,138.227391,255,3563464769,3200644969,255,0.053365,0.006957,0.046408,56,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,1
5e-06,2,0,200,0,200000.0051,160000000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,2,2,2,6,0,0,0,2,6,0,1
0.0,1,0,46,0,0.0,0.0,0.0,0,0,60000.724,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,46,0,0,0,1,2,1,1,1,1,0,0,0,1,1,1,0
9e-06,2,0,114,0,111111.1072,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,25,2,27,25,25,28,0,0,0,26,25,0,1
0.236158,10,6,1400,268,63.516798,42683.28906,7588.140137,2,1,26.239778,42.116199,1414.039465,77.832344,255,3593670201,2449389814,255,0.054109,0.012119,0.04199,140,45,1,0,1,1,1,1,1,1,0,0,1,1,1,0,1
3e-06,2,0,78,0,333333.3215,104000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,39,0,0,0,13,2,3,3,1,3,0,0,0,5,7,0,1
0.005854,18,18,4216,2456,5978.818033,5441749.5,3170481.75,7,7,0.325353,0.310529,15.940244,0.512686,255,73035507,76426690,255,0.000729,0.000572,0.000157,234,136,0,0,7,0,5,1,1,3,0,0,0,5,5,0,0
1e-05,2,0,542,0,100000.0025,216800000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,271,0,0,0,24,2,14,14,1,24,0,0,0,14,24,0,0
1.008546,12,18,1580,10168,28.754266,11493.77441,76180.96094,3,5,91.653547,59.295061,9531.352954,7675.416453,255,1573653288,3724389704,255,0.001481,0.000527,0.000954,132,565,1,3924,3,0,1,1,1,1,0,0,1,1,1,0,0
